2009.9166,1.6
2010.0000,1.5
2010.0834,1.3
2010.1666,0.9
2010.2500,0.4
2010.3334,-0.1
2010.4166,-0.6
2010.5000,-1.0
2010.5834,-1.4
2010.6666,-1.6
2010.7500,-1.7
2010.8334,-1.7
2010.9166,-1.6
2011.0000,-1.4
2011.0834,-1.1
2011.1666,-0.8
2011.2500,-0.6
2011.3334,-0.5
2011.4166,-0.4
2011.5000,-0.5
2011.5834,-0.7
2011.6666,-0.9
2011.7500,-1.1
2011.8334,-1.1
2011.9166,-1.0
2012.0000,-0.8
2012.0834,-0.6
2012.1666,-0.5
2012.2500,-0.4
2012.3334,-0.2
2012.4166,0.1
2012.5000,0.3
2012.5834,0.3
2012.6666,0.3
2012.7500,0.2
2012.8334,0.0
2012.9166,-0.2
2013.0000,-0.4
2013.0834,-0.3
2013.1666,-0.2
2013.2500,-0.2
2013.3334,-0.3
2013.4166,-0.3
2013.5000,-0.4
2013.5834,-0.4
2013.6666,-0.3
2013.7500,-0.2
2013.8334,-0.2
2013.9166,-0.3
2014.0000,-0.4
2014.0834,-0.4
2014.1666,-0.2
2014.2500,0.1
2014.3334,0.3
2014.4166,0.2
2014.5000,0.1
2014.5834,0.0
2014.6666,0.2
2014.7500,0.4
2014.8334,0.6
2014.9166,0.7
2015.0000,0.6
2015.0834,0.6
2015.1666,0.6
2015.2500,0.8
2015.3334,1.0
2015.4166,1.2
2015.5000,1.5
2015.5834,1.8
2015.6666,2.1
2015.7500,2.4
2015.8334,2.5
2015.9166,2.6
2016.0000,2.5
2016.0834,2.2
2016.1666,1.7
2016.2500,1.0
2016.3334,0.5
2016.4166,0.0
2016.5000,-0.3
2016.5834,-0.6
2016.6666,-0.7
2016.7500,-0.7
2016.8334,-0.7
2016.9166,-0.6
2017.0000,-0.3
2017.0834,-0.1
2017.1666,0.1
2017.2500,0.3
2017.3334,0.4
2017.4166,0.4
2017.5000,0.2
2017.5834,-0.1
2017.6666,-0.4
2017.7500,-0.7
2017.8334,-0.9
2017.9166,-1.0
2018.0000,-0.9
2018.0834,-0.8
2018.1666,-0.6
2018.2500,-0.4
2018.3334,-0.1
2018.4166,0.1
2018.5000,0.1
2018.5834,0.2
2018.6666,0.4
2018.7500,0.7
2018.8334,0.9
2018.9166,0.8
